# x1 y1 x2 y2
426.00 389.00 443.00 389.00
48.00 316.00 58.00 316.00
103.00 315.00 117.00 315.00
29.00 318.00 34.00 317.00
598.00 482.00 609.00 466.00
472.00 117.00 472.00 129.00
578.00 518.00 578.00 509.00
492.00 32.00 505.00 33.00
141.00 315.00 155.00 315.00
577.00 360.00 577.00 355.00
152.00 214.00 154.00 228.00
